canonical_id,human_claim,lean_kind,lean_name,depends_on,proof_status,kill_condition,bridge_status,claimed_type,definition_status,drift,mapped_to_claim,unit,file,line,signature
TPB-0427,,theorem,science_of_gaps_marker,,PROVEN (compiles),,Formal-internal,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_Fracture.lean,142,theorem science_of_gaps_marker : structuredScar randomGap = false ∧ structuredScar grQmStyleScar = true ∧ fractured indeterminateOnly = false ∧ fractured structuredFracture = true ∧ repairable structuredFracture = false ∧
TPB-0428,Strong Q with closed R gate still collapses - strength is not sufficiency,theorem,strong_Q_with_zero_R_gate_fails,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,35,theorem strong_Q_with_zero_R_gate_fails (x : FactorState) (_hQ : x.Q > 0) (hR : x.R = 0) : chi x = 0
TPB-0429,Open R gate without source-backing (G=0) still collapses,theorem,strong_R_without_source_backing_fails,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,40,theorem strong_R_without_source_backing_fails (x : FactorState) (_hR : x.R > 0) (hG : x.G = 0) : chi x = 0
TPB-0430,"Nine factors at 9, one at 0 gives chi=0; local positivity cannot compensate",theorem,nine_maxed_one_zero_fails,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,46,"theorem nine_maxed_one_zero_fails : chi ⟨9, 9, 9, 9, 9, 9, 9, 0, 9, 9⟩ = 0"
TPB-0431,General schema: no factor strength rescues any other factor zero (all 10),theorem,no_factor_strength_rescues_any_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,51,theorem no_factor_strength_rescues_any_zero (x : FactorState) (f : Factor) (hzero : Theophysics.Experiment.get f x = 0) : chi x = 0
TPB-0432,Effort with mediation channel K closed leaves chi=0,theorem,partial_restoration_without_mediation_fails,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,58,theorem partial_restoration_without_mediation_fails (x : FactorState) (hK : x.K = 0) : chi x = 0
TPB-0433,,inductive,ClaimLayer,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,68,"inductive ClaimLayer where | structuralFit      -- the mapping fits at all | naming             -- the mapping may carry its theological name | bridgeCoverage     -- the mapping extends across domains | universality       -- the mapping is claimed as universal deriving DecidableEq, Repr"
TPB-0434,,def,upstream,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,77,def upstream : ClaimLayer → Option ClaimLayer | ClaimLayer.structuralFit  => none | ClaimLayer.naming         => some ClaimLayer.structuralFit | ClaimLayer.bridgeCoverage => some ClaimLayer.naming | ClaimLayer.universality   => some ClaimLayer.bridgeCoverage
TPB-0435,,structure,ClaimState,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,84,"structure ClaimState where structuralFit  : Bool naming         : Bool bridgeCoverage : Bool universality   : Bool deriving DecidableEq, Repr"
TPB-0436,,def,established,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,91,def established (s : ClaimState) : ClaimLayer → Bool | ClaimLayer.structuralFit  => s.structuralFit | ClaimLayer.naming         => s.naming | ClaimLayer.bridgeCoverage => s.bridgeCoverage | ClaimLayer.universality   => s.universality
TPB-0437,,def,validClaim,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,99,def validClaim (s : ClaimState) : ClaimLayer → Bool | ClaimLayer.structuralFit  => s.structuralFit | ClaimLayer.naming         => (s.structuralFit) && s.naming | ClaimLayer.bridgeCoverage => (s.structuralFit && s.naming) && s.bridgeCoverage | ClaimLayer.universality   => ((s.structuralFit && s.naming) && s.bridgeCoverage) && s.universality
TPB-0438,Claim lattice: naming layer invalid when structural fit absent,theorem,naming_invalid_without_structural_fit,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,106,theorem naming_invalid_without_structural_fit (s : ClaimState) (hfit : s.structuralFit = false) : validClaim s ClaimLayer.naming = false
TPB-0439,Claim lattice: universality invalid without bridge coverage,theorem,universality_invalid_without_bridge_coverage,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,112,theorem universality_invalid_without_bridge_coverage (s : ClaimState) (hcov : s.bridgeCoverage = false) : validClaim s ClaimLayer.universality = false
TPB-0440,General lattice law: downstream claim invalid when upstream invalid,theorem,downstream_invalid_when_upstream_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,119,theorem downstream_invalid_when_upstream_invalid (s : ClaimState) (l u : ClaimLayer) (hup : upstream l = some u) (hinvalid : validClaim s u = false) : validClaim s l = false
TPB-0441,"Concrete false positive: all flags asserted, nothing fitted, all fail",theorem,asserted_everything_fitted_nothing_all_fail,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,128,"theorem asserted_everything_fitted_nothing_all_fail : validClaim ⟨false, true, true, true⟩ ClaimLayer.universality = false"
TPB-0442,,inductive,MoralSign,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,138,"inductive MoralSign where | negative | neutral | redeemedPositive deriving DecidableEq, Repr"
TPB-0443,,def,compose,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,145,"def compose : MoralSign → MoralSign → MoralSign | MoralSign.negative, _ => MoralSign.negative | _, MoralSign.negative => MoralSign.negative | MoralSign.neutral, s  => s | s, MoralSign.neutral  => s | MoralSign.redeemedPositive, MoralSign.redeemedPositive => MoralSign.redeemedPositive"
TPB-0444,Negative + negative is not redeemed positive; accumulation is not conversion,theorem,neg_plus_neg_not_redeemed,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,153,theorem neg_plus_neg_not_redeemed : compose MoralSign.negative MoralSign.negative ≠ MoralSign.redeemedPositive
TPB-0445,No operator-free composition of non-redeemed inputs yields redeemed output,theorem,no_redemption_without_operator,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,158,theorem no_redemption_without_operator (a b : MoralSign) (ha : a ≠ MoralSign.redeemedPositive) (hb : b ≠ MoralSign.redeemedPositive) : compose a b ≠ MoralSign.redeemedPositive
TPB-0446,,structure,ConversionOp,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,164,"structure ConversionOp where externallySourced : Bool bearsCost         : Bool deriving DecidableEq, Repr"
TPB-0447,,def,applyConversion,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,169,def applyConversion (op : ConversionOp) (s : MoralSign) : MoralSign
TPB-0448,Self-sourced conversion changes nothing - negative stays negative,theorem,self_sourced_conversion_fails,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,177,theorem self_sourced_conversion_fails (op : ConversionOp) (h : op.externallySourced = false) : applyConversion op MoralSign.negative = MoralSign.negative
TPB-0449,Costless conversion changes nothing - mercy without cost is not conversion,theorem,costless_conversion_fails,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,183,theorem costless_conversion_fails (op : ConversionOp) (h : op.bearsCost = false) : applyConversion op MoralSign.negative = MoralSign.negative
TPB-0450,Making a negative record visible does not collapse moral distinction,theorem,visibility_does_not_convert,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,190,theorem visibility_does_not_convert (s : MoralSign) (h : s = MoralSign.negative) : s ≠ MoralSign.redeemedPositive
TPB-0451,,structure,ReturnModel,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,200,"structure ReturnModel where preservesIdentity  : Bool  -- same person, not a copy or replacement preservesRecord    : Bool  -- history retained, not erased bodilyReturn       : Bool  -- not symbolic-only missionStructure   : Bool  -- constrained return operator, not generic reanimation repairOnly         : Bool  -- true = mere repair with no return structure"
TPB-0452,,def,validMissionReturn,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,208,def validMissionReturn (m : ReturnModel) : Bool
TPB-0453,,def,reanimationOnly,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,214,def reanimationOnly : ReturnModel
TPB-0454,,def,memoryErasure,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,217,def memoryErasure : ReturnModel
TPB-0455,,def,symbolicOnly,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,220,def symbolicOnly : ReturnModel
TPB-0456,,def,nonIdentityReplacement,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,223,def nonIdentityReplacement : ReturnModel
TPB-0457,,def,pureRepairWithoutReturn,,DEFINED,,Definition / scaffold,,,,no,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,226,def pureRepairWithoutReturn : ReturnModel
TPB-0458,Reanimation without mission structure is not resurrection,theorem,reanimation_only_rejected,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,229,theorem reanimation_only_rejected : validMissionReturn reanimationOnly = false
TPB-0459,Return with wiped record is not resurrection,theorem,memory_erasure_rejected,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,232,theorem memory_erasure_rejected : validMissionReturn memoryErasure = false
TPB-0460,Lives-on-in-memory (no bodily return) is not resurrection,theorem,symbolic_only_rejected,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,235,theorem symbolic_only_rejected : validMissionReturn symbolicOnly = false
TPB-0461,A successor/copy is not the person - not resurrection,theorem,non_identity_replacement_rejected,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,238,theorem non_identity_replacement_rejected : validMissionReturn nonIdentityReplacement = false
TPB-0462,Repair-in-place with no return structure is not resurrection,theorem,pure_repair_without_return_rejected,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,241,theorem pure_repair_without_return_rejected : validMissionReturn pureRepairWithoutReturn = false
TPB-0463,Dropping any single guard admits a known false positive,theorem,every_return_guard_is_load_bearing,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,246,theorem every_return_guard_is_load_bearing : validMissionReturn reanimationOnly = false ∧ validMissionReturn memoryErasure = false ∧ validMissionReturn symbolicOnly = false ∧ validMissionReturn nonIdentityReplacement = false ∧ validMissionReturn pureRepairWithoutReturn = false
TPB-0464,Sanity anchor: the full-structure return validates (guards not vacuous),theorem,full_structure_return_validates,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_NegativeInventory.lean,256,"theorem full_structure_return_validates : validMissionReturn ⟨true, true, true, true, false⟩ = true"
TPB-0465,,theorem,no_self_sourcing_as_open_G_gate,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,111,theorem no_self_sourcing_as_open_G_gate : GGate law1SelfSourcingCase = 0
TPB-0466,,theorem,no_unacknowledged_reference_as_M_alignment,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,115,theorem no_unacknowledged_reference_as_M_alignment : MGate law2UnacknowledgedReferenceCase = 0
TPB-0467,,theorem,no_untracked_identity_as_F_conservation,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,119,theorem no_untracked_identity_as_F_conservation : FGate law9UntrackedCase = 0
TPB-0468,,theorem,no_fragmented_local_success_as_C_integration,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,123,theorem no_fragmented_local_success_as_C_integration : CGate law10FragmentedLocalSuccessCase = 0
TPB-0469,,theorem,no_metaphor_only_as_hard_science_universality_class,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,128,theorem no_metaphor_only_as_hard_science_universality_class : strongCDClass metaphorOnlySignature = false
TPB-0470,,theorem,no_thresholdless_candidate_as_quantum_class,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,132,theorem no_thresholdless_candidate_as_quantum_class : ¬ sameUniversalityClass thresholdlessCandidate quantumSignature
TPB-0471,,theorem,no_unrestorable_candidate_as_relativity_class,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,136,theorem no_unrestorable_candidate_as_relativity_class : ¬ sameUniversalityClass unrestorableCandidate relativitySignature
TPB-0472,,theorem,no_symmetric_no_arrow_candidate_as_thermodynamics_class,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,140,theorem no_symmetric_no_arrow_candidate_as_thermodynamics_class : ¬ sameUniversalityClass symmetricNoArrowCandidate thermodynamicsSignature
TPB-0473,,theorem,no_measured_threshold_candidate_without_collapse_behavior_as_information_class,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,144,theorem no_measured_threshold_candidate_without_collapse_behavior_as_information_class : ¬ sameUniversalityClass measuredButNoCollapseCandidate informationTheorySignature
TPB-0474,,theorem,no_restoration_language_only_as_theology_class,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,148,theorem no_restoration_language_only_as_theology_class : ¬ sameUniversalityClass restorationLanguageOnlyCandidate theologyRestorationSignature
TPB-0475,,theorem,no_metrics_only_no_restoration_as_economics_class,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,152,theorem no_metrics_only_no_restoration_as_economics_class : ¬ sameUniversalityClass metricsOnlyNoRestorationCandidate economicsFinanceSignature
TPB-0476,,inductive,CoinState,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,412,"inductive CoinState where | heads | tails deriving DecidableEq, Repr"
TPB-0477,,def,coinValue,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,417,def coinValue : CoinState -> Nat | CoinState.heads => 1 | CoinState.tails => 0
TPB-0478,,def,coinCollapsed,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,421,def coinCollapsed : CoinState -> Prop | CoinState.heads => False | CoinState.tails => True
TPB-0479,,def,strongToCoin,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,425,def strongToCoin : StrongForceState -> CoinState | StrongForceState.bound => CoinState.heads | StrongForceState.collapsed => CoinState.tails
TPB-0480,,def,coinToStrong,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,429,def coinToStrong : CoinState -> StrongForceState | CoinState.heads => StrongForceState.bound | CoinState.tails => StrongForceState.collapsed
TPB-0481,,def,CoinLaw,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,433,def CoinLaw : LawModel where State
TPB-0482,,def,strongForceCoinLawIsoWitness,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,438,def strongForceCoinLawIsoWitness : LawIso StrongForceLaw CoinLaw
TPB-0483,,theorem,weak_law_iso_admits_coin_countermodel,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_Adversarial.lean,455,theorem weak_law_iso_admits_coin_countermodel : Nonempty (LawIso StrongForceLaw CoinLaw)
TPB-0484,,structure,SuperFactors,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,45,structure SuperFactors where G : ℝ  -- Gravitation / Grace          (Law 1) M : ℝ  -- Motion / Meaning-Will        (Law 2) E : ℝ  -- Energy / Spirit substrate S : ℝ  -- Strong / Love                (Law 4) T : ℝ  -- Thermo / Judgment            (Law 5)
TPB-0485,,def,SuperFactors.prod,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,57,def SuperFactors.prod (v : SuperFactors) : ℝ
TPB-0486,,def,LLC,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,68,def LLC (T V : ℝ) : ℝ
TPB-0487,LLC: V < T implies action-positive waste-punishing regime,theorem,llc_collapse_regime,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,72,theorem llc_collapse_regime (T V : ℝ) (h : V < T) : 0 < LLC T V
TPB-0488,"No Gamma-coupling implies V=0, action reduces to pure cost",theorem,no_observer_no_capital,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,77,theorem no_observer_no_capital (T : ℝ) : LLC T 0 = T
TPB-0489,,def,SpiritLagrangian,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,81,def SpiritLagrangian (χ v Sₑ : ℝ) : ℝ
TPB-0490,L_spirit = chi*(v^2 - Se) - coherence weight factors out,theorem,spirit_factors,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,84,theorem spirit_factors (χ v Sₑ : ℝ) : SpiritLagrangian χ v Sₑ = χ * (v ^ 2 - Sₑ)
TPB-0491,chi=0 kills kinetic and penalty terms simultaneously,theorem,spirit_dies_at_zero_coherence,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,88,theorem spirit_dies_at_zero_coherence (v Sₑ : ℝ) : SpiritLagrangian 0 v Sₑ = 0
TPB-0492,For chi>0: L_spirit > 0 iff Se < v^2,theorem,spirit_positive_iff,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,93,theorem spirit_positive_iff (χ v Sₑ : ℝ) (hχ : 0 < χ) : 0 < SpiritLagrangian χ v Sₑ ↔ Sₑ < v ^ 2
TPB-0493,,def,AntiLagrangian,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,108,def AntiLagrangian (χ v Sₑ : ℝ) : ℝ
TPB-0494,Anti-Lagrangian expanded form equals the sign flip exactly,theorem,anti_expansion,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal,C5 - Dynamical equivalence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,111,theorem anti_expansion (χ v Sₑ : ℝ) : AntiLagrangian χ v Sₑ = Sₑ * χ - χ * v ^ 2
TPB-0495,"Spirit + Anti = 0: evil has no independent grammar, only inversion",theorem,spirit_anti_sum_zero,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,117,theorem spirit_anti_sum_zero (χ v Sₑ : ℝ) : SpiritLagrangian χ v Sₑ + AntiLagrangian χ v Sₑ = 0
TPB-0496,,def,InteractionLagrangian,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,123,def InteractionLagrangian {Field : Type} (coupling : ℝ → Field → ℝ) (χ : ℝ) (ψ : Field) : ℝ
TPB-0497,,def,UnifiedFieldLagrangian,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,127,def UnifiedFieldLagrangian (L_GR L_chi L_int : ℝ) : ℝ
TPB-0498,,def,kappaTerm,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,131,def kappaTerm (κ χ R sqrtNegG : ℝ) : ℝ
TPB-0499,"chi=0 implies kappa-term vanishes, total reduces to Einstein-Hilbert (D13.1 DC2)",theorem,gr_recovery,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,136,theorem gr_recovery (κ R sqrtNegG L_GR : ℝ) : kappaTerm κ 0 R sqrtNegG = 0 ∧ UnifiedFieldLagrangian L_GR 0 (kappaTerm κ 0 R sqrtNegG) = L_GR
TPB-0500,Screened coupling strictly weaker than Planck-scale coupling,theorem,kappa_screening,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,145,theorem kappa_screening (κP s : ℝ) (hκ : 0 < κP) (hs : s < 1) (hs0 : 0 < s) : κP * s < κP
TPB-0501,,def,GrandLagrangian,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,150,def GrandLagrangian (v : SuperFactors) : ℝ
TPB-0502,G=0 collapses the Grand Lagrangian product,theorem,veto_G,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal,C5 - Dynamical equivalence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,152,theorem veto_G (v : SuperFactors) (h : v.G = 0) : GrandLagrangian v = 0
TPB-0503,Q=0 collapses the Grand Lagrangian product,theorem,veto_Q,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal,C5 - Dynamical equivalence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,155,theorem veto_Q (v : SuperFactors) (h : v.Q = 0) : GrandLagrangian v = 0
TPB-0504,"log of product = sum of logs (EL tractability), all factors positive",theorem,grand_log_additive,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,159,theorem grand_log_additive (v : SuperFactors) (hG : 0 < v.G) (hM : 0 < v.M) (hE : 0 < v.E) (hS : 0 < v.S) (hT : 0 < v.T) (hK : 0 < v.K) (hR : 0 < v.R) (hQ : 0 < v.Q) (hF : 0 < v.F) : Real.log (GrandLagrangian v) = Real.log v.G + Real.log v.M + Real.log v.E + Real.log v.S
TPB-0505,,def,chiRatio,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,186,noncomputable def chiRatio (G S : ℝ) : ℝ
TPB-0506,chi_ratio > 1 iff G > S (combat direction),theorem,chiRatio_gt_one_iff,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,190,theorem chiRatio_gt_one_iff (G S : ℝ) (hS : 0 < S) : 1 < chiRatio G S ↔ S < G
TPB-0507,,def,chiRate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,195,def chiRate (G S Γ : ℝ) : ℝ
TPB-0508,Gamma > S-G implies coherence increases (BC2 quantitative),theorem,external_grace_overcomes_deficit,MISSING,"STATED (theorem, compile pending)",PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,theophysics-lean-main,Theophysics_Canonization.lean,198,theorem external_grace_overcomes_deficit (G S Γ : ℝ) (h : S - G < Γ) : 0 < chiRate G S Γ
TPB-0509,,inductive,ParentLaw,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,212,inductive ParentLaw | grace        -- Laws 1+2 (Gravitation + Motion) — two-parent family | truth        -- Law 3 (Electromagnetism) | love         -- Law 4 (Strong Force) | judgment     -- Law 5 (Thermodynamics) | logos        -- Law 6 (Information/Shannon)
TPB-0510,,inductive,GraceMode,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_Canonization.lean,223,"inductive GraceMode | forgiveness | healing | redemption | sanctification | justification | adoption | regeneration deriving DecidableEq, Repr"
